id,fixtime,latitude,longitude,altitude,speed,course,accuracy,speedx,speedy,newspeedx,newspeedy
581814,29-09-20 6:48,54.8953533,11.8000266,8,7.559398,90,0,1.052431548,4.63E-16,0,6.83E-05
581815,29-09-20 6:48,54.89536,11.8000933,8,7.559398,79,0,1.052431548,1.442401138,6.7E-06,6.67E-05
581816,29-09-20 6:48,54.8953716,11.80016,8,7.559398,78,0,1.052431548,1.57168722,1.16E-05,6.67E-05
581817,29-09-20 6:48,54.8953766,11.8002183,8,7.019441,84,0,0.977648933,0.733731381,5E-06,5.83E-05
581818,29-09-20 6:48,54.89538,11.8002733,8,6.479484,94,0,0.902779492,-0.451985956,3.4E-06,5.5E-05
581819,29-09-20 6:49,54.8953783,11.800325,8,5.939527,105,0,0.827829873,-1.537262707,-1.7E-06,5.17E-05
581820,29-09-20 6:49,54.89537,11.80037,9,5.939527,122,0,0.931308607,-3.147469778,-8.3E-06,4.5E-05
581821,29-09-20 6:49,54.8953516,11.8004083,9,5.939527,139,0,0.931308607,-4.482617929,-1.84E-05,3.83E-05
581822,29-09-20 6:49,54.895325,11.8004383,9,5.939527,153,0,0.931308607,-5.292157308,-2.66E-05,3E-05
581823,29-09-20 6:49,54.8952966,11.8004583,9,5.939527,166,0,0.931308607,-5.763097664,-2.84E-05,2E-05
581824,29-09-20 6:49,54.8952666,11.8004616,9,5.939527,180,0,0.931308607,-5.939527,-3E-05,3.3E-06
581825,29-09-20 6:49,54.89524,11.8004516,9,4.859613,201,0,0.762431328,-4.536839577,-2.66E-05,-1E-05
581826,29-09-20 6:49,54.8952216,11.8004233,9,4.859613,231,0,0.762431328,-3.058253554,-1.84E-05,-2.83E-05
581827,29-09-20 6:49,54.8952133,11.8003883,9,4.859613,254,0,0.762431328,-1.339490878,-8.3E-06,-3.5E-05
581828,29-09-20 6:49,54.89521,11.800355,9,2.699785,263,0,0.423924322,-0.329021025,-3.3E-06,-3.33E-05
581829,29-09-20 6:49,54.8952083,11.8003383,9,0,263,0,0,0,-1.7E-06,-1.67E-05
581830,29-09-20 6:49,54.8952066,11.8003383,9,0,263,0,0,0,-1.7E-06,0
581831,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,1.7E-06,1.7E-06
581832,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581833,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581834,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581835,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581836,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581837,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581838,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581839,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581840,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581841,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581842,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581843,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581844,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581845,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581846,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581848,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581849,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581850,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581851,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581852,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581853,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581854,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581855,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581856,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581857,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581858,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581859,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581860,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581861,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581862,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581863,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581864,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581865,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581866,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581867,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581868,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581869,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581870,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581871,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581872,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581873,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581874,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581875,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581876,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581877,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581878,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581879,29-09-20 6:49,54.8952083,11.80034,9,0,263,0,0,0,0,0
581880,29-09-20 6:50,54.8952083,11.80034,9,0,263,0,0,0,0,0
581881,29-09-20 6:50,54.8952,11.8001716,9,0,225,0,0,0,-8.3E-06,-0.0001684
581882,29-09-20 6:50,54.8951949,11.8001666,9,0,225,0,0,0,-5.1E-06,-5E-06
581883,29-09-20 6:50,54.8951883,11.800165,9,0,137,0,0,0,-6.6E-06,-1.6E-06
581884,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,-6.7E-06,-3.4E-06
581885,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581886,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581887,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581888,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581889,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581890,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581891,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581892,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581893,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581894,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581895,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581896,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581897,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581898,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581899,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581900,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581901,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581902,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581903,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581904,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581905,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581906,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581907,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581908,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581909,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581910,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581911,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581912,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581913,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581914,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581915,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581916,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581917,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581918,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581919,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581920,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581921,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581922,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581923,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581924,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581925,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581926,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581927,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581928,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581929,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581930,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581931,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581932,29-09-20 6:50,54.8951816,11.8001616,9,0,149,0,0,0,0,0
581933,29-09-20 6:50,54.89517,11.8001283,11,3.239742,219,0,0.621654426,-2.517752411,-1.16E-05,-3.33E-05
581934,29-09-20 6:50,54.89517,11.8001266,11,2.159828,217,0,0.414559011,-1.724915336,0,-1.7E-06
581935,29-09-20 6:50,54.8951816,11.80013,11,0,232,0,0,0,1.16E-05,3.4E-06
581936,29-09-20 6:50,54.8951783,11.8001333,10,0,212,0,0,0,-3.3E-06,3.3E-06
581937,29-09-20 6:50,54.895175,11.8001283,10,0,222,0,0,0,-3.3E-06,-5E-06
581938,29-09-20 6:50,54.895175,11.8001283,10,0,222,0,0,0,0,0
581939,29-09-20 6:50,54.895175,11.8001283,10,0,222,0,0,0,0,0
581940,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581941,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581942,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581943,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581944,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581945,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581946,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581947,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581948,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581949,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581950,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581951,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581952,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581953,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581954,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581955,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581956,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581957,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581958,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581959,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581960,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581961,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581962,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581963,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581964,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581965,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581966,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581967,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581968,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581969,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581970,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581971,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581972,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581973,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581974,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581975,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581976,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581977,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581979,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581980,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581981,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581982,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581983,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581984,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581985,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581986,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581987,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581988,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581989,29-09-20 6:51,54.895175,11.8001283,10,0,222,0,0,0,0,0
581990,29-09-20 6:51,54.8952549,11.8002016,11,0.539957,22,0,0.103662768,0.500639413,7.99E-05,7.33E-05
581991,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,6.7E-06,-3.3E-06
581992,29-09-20 6:51,54.895265,11.8001933,11,0,22,0,0,0,3.4E-06,-5E-06
581993,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,-3.4E-06,5E-06
581994,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,0,0
581995,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,0,0
581996,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,0,0
581997,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,0,0
581998,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,0,0
581999,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,0,0
582000,29-09-20 6:51,54.8952616,11.8001983,11,0,22,0,0,0,0,0
